chr12,64610494,64697564,+
chr12,64713444,64759406,-
chr12,65169582,65248355,+
chr12,65825122,65966291,+
chr12,66123648,66130750,-
chr12,66137156,66169999,-
chr12,66137833,66169999,-
chr12,67269357,67313182,+
chr12,67648777,67658909,+
chr12,68610918,68660522,+
chr12,68610918,68660522,+
chr12,68686991,68742688,+
chr12,68746134,68766068,+
chr12,68808190,68844195,+
chr12,69239571,69269939,+
chr12,69359755,69390870,+
chr12,69470405,69579782,+
chr12,69585471,69601570,+
chr12,69738861,69815725,+
chr12,69778966,69815725,+
chr12,69879365,69958723,+
chr12,70242488,70243349,-
chr12,70243442,70354993,+
chr12,70333190,70354993,+
chr12,70366289,70431191,+
chr12,70366289,70431016,+
chr12,71609598,71647816,-
chr12,71664300,71680644,+
chr12,71686113,71704056,+
chr12,71754862,71790007,+
chr12,71839777,71924313,+
chr12,75499543,75511597,-
chr12,76029567,76031604,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76046173,76059877,-
chr12,76046173,76084685,-
chr12,76046173,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76046169,76074235,-
chr12,76047594,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76084685,-
chr12,76047595,76083920,-
chr12,76049428,76084685,-
chr12,76049433,76084685,-
chr12,76049561,76084685,-
chr12,76049561,76084685,-
chr12,76351796,76559712,-
chr12,76764102,76853696,+
chr12,76858715,76878997,-
chr12,76858715,76878997,-
chr12,77021250,77065563,-
chr12,78864773,79452008,+
chr12,79587795,79691082,-
chr12,79772147,79935130,-
chr12,79773567,79935130,-
chr12,79773830,79935130,-
chr12,80795083,80937704,-
chr12,81078056,81255085,+
chr12,81078078,81255085,+
chr12,82352838,82358387,-
chr12,82358539,82479166,+
chr12,84859712,84912793,-
chr12,85874294,85882567,+
chr12,88035535,88048457,+
chr12,88035535,88050158,+
chr12,88142306,88198964,+
chr12,89348064,89352497,-
chr12,89348059,89352497,-
chr12,89419717,89526020,-
chr12,89588050,89709300,-
chr12,89589778,89709300,-
chr12,92143124,92145846,-
chr12,92772520,92809073,-
chr12,93377924,93401614,+
chr12,93377924,93402301,+
chr12,93409356,93441943,-
chr12,93409356,93441943,-
chr12,93409356,93441943,-
chr12,93467517,93502652,+
chr12,93467517,93502652,+
chr12,93542462,93566972,-
chr12,93570979,93576206,+
chr12,93571899,93576206,+
chr12,93572134,93576206,+
chr12,94306448,94459867,-
chr12,94308279,94459867,-
chr12,94971332,95003680,-
chr12,94971332,95003680,-
chr12,95021892,95073580,-
chr12,95030417,95073580,-
chr12,95076748,95084990,-
chr12,95081397,95217464,-
chr12,95217811,95302799,+
chr12,95217823,95301172,+
chr12,95474161,95514342,+
chr12,95474161,95514342,+
chr12,95516559,95551476,-
chr12,95516559,95551476,-
chr12,95516559,95548669,-
chr12,95516559,95534326,-
chr12,95516559,95548798,-
chr12,95858968,95866140,+
chr12,96000832,96035587,-
chr12,96000832,96035587,-
chr12,96000832,96035587,-
chr12,96278552,96400604,-
chr12,96907237,96952679,+
chr12,96907465,96953780,+
chr12,98515631,98535634,+
chr12,98515629,98550351,+
chr12,98593695,98601707,+
chr12,98593695,98601707,+
chr12,98593695,98601707,+
chr12,98593974,98601707,+
chr12,98613404,98644788,-
chr12,98624248,98644788,-
chr12,100036789,100142847,-
chr12,100037142,100142847,-
chr12,100165047,100199976,-
chr12,100200829,100224424,+
chr12,100200829,100224424,+
chr12,100267248,100341715,+
chr12,101280127,101386618,+
chr12,101395324,101407762,-
chr12,101697671,101729074,+
chr12,101697671,101729074,+
chr12,101745498,101830959,-
chr12,101877579,101923612,+
chr12,101877682,101923612,+
chr12,102012941,102062012,-
chr12,102074188,102120089,-
chr12,102120182,102197520,+
chr12,102120194,102197520,+
chr12,102120194,102197520,+
chr12,102120194,102197520,+
chr12,103930424,103947926,+
chr12,103930424,103947926,+
chr12,103930424,103947926,+
chr12,103930424,103947926,+
chr12,103951281,103957190,-
chr12,103951281,103957190,-
chr12,103965892,103988767,+
chr12,103965892,103988767,+
chr12,103988986,104050136,-
chr12,104117085,104137784,-
chr12,104117954,104138017,-
chr12,104119354,104138210,-
chr12,104119354,104138210,-
chr12,104287048,104350283,+
chr12,104287048,104350283,+
chr12,104456947,104758114,+
chr12,104456947,104762014,+
chr12,104986338,104994720,+
chr12,105107771,105169130,+
chr12,105173299,105236203,-
chr12,105173299,105236203,-
chr12,105330709,105371203,+
chr12,105330709,105371517,+
chr12,106063615,106139511,-
chr12,106237880,106248020,-
chr12,106357747,106510198,+
chr12,106774662,106887284,+
chr12,106955718,106972649,+
chr12,106955866,106974035,+
chr12,106977548,106987122,-
chr12,106991363,107093513,-
chr12,106991363,107093820,-
chr12,107634831,107659642,+
chr12,107685798,107712412,+
chr12,107685807,107712412,+
chr12,108522703,108561159,-
chr12,108562616,108569368,+
chr12,108562616,108569368,+
chr12,108645108,108731518,-
chr12,108787212,108852680,-
chr12,109097596,109110992,+
chr12,109448654,109469724,-
chr12,109449970,109477305,-
chr12,109477401,109490722,+
chr12,109477651,109490722,+
chr12,109556696,109573483,-
chr12,109573813,109597261,+
chr12,109850944,109880421,-
chr12,109900273,109918069,+
chr12,110028557,110039428,+
chr12,110124391,110218793,+
chr12,110281246,110351093,+
chr12,110281246,110347326,+
chr12,110281246,110351093,+
chr12,110373477,110403708,-
chr12,110373477,110403708,-
chr12,110434909,110450311,-
chr12,110434909,110445548,-
chr12,110452563,110468257,-
chr12,110468844,110490385,+
chr12,110491623,110502099,-
chr12,110533244,110583318,-
chr12,110614180,110649126,+
chr12,110719907,110742873,-
chr12,110719907,110742873,-
chr12,110936601,110937448,+
chr12,110936601,110961324,+
chr12,111360678,111369095,-
chr12,111405922,111451623,+
chr12,111452213,111599315,-
chr12,111644081,111685956,-
chr12,111766947,111809975,+
chr12,111839767,111841930,-
chr12,111842059,111893422,+
chr12,111842227,111893422,+
chr12,111842059,111893422,+
chr12,112013479,112022985,+
chr12,112013479,112022985,+
chr12,112027787,112108770,-
chr12,112027787,112108770,-
chr12,112125562,112153604,+
chr12,112160187,112185436,-
chr12,112170876,112248453,-
chr12,112405189,112408658,-
chr12,112405189,112409574,-
chr12,112405189,112409140,-
chr12,112418946,112509918,+
chr12,113099277,113135738,-
chr12,113158574,113185440,-
chr12,113158574,113185440,-
chr12,113185541,113192161,+
chr12,113185720,113192161,+
chr12,113195445,113221094,-
chr12,113273540,113296128,+
chr12,113358586,113389398,+
chr12,113822056,113966325,-
chr12,115961189,116005950,-
chr12,116717335,116738069,-
chr12,116766809,116852945,+
chr12,116910964,117031148,+
chr12,117038922,117099408,-
chr12,117143950,117190470,-
chr12,117143781,117190470,-
chr12,117208141,117331074,-
chr12,117453011,117539893,-
chr12,118016728,118032234,+
chr12,118016728,118032234,+
chr12,118032908,118061140,-
chr12,118032905,118061140,-
chr12,118066397,118103990,-
chr12,118063592,118103904,-
chr12,118136123,118145584,+
chr12,118149800,118372889,-
chr12,118376554,118418969,+
chr12,119178799,119194746,+
chr12,119667977,119681619,+
chr12,119687759,119877288,-
chr12,119989235,120094494,+
chr12,120061706,120094494,+
chr12,120095098,120116736,-
chr12,120127201,120194715,-
chr12,120127201,120169527,-
chr12,120127201,120194715,-
chr12,120196701,120200832,-
chr12,120196701,120201099,-
chr12,120196701,120200832,-
chr12,120196701,120200832,-
chr12,120196701,120200832,-
chr12,120196701,120200832,-
chr12,120196701,120200832,-
chr12,120196701,120201099,-
chr12,120196701,120200832,-
chr12,120196701,120200832,-
chr12,120201324,120212769,+
chr12,120210450,120265771,-
chr12,120341624,120369164,-
chr12,120341624,120369164,-
chr12,120438112,120440730,+
chr12,120443963,120446370,-
chr12,120446443,120461579,+
chr12,120461671,120469639,-
chr12,120461671,120469639,-
chr12,120461671,120469639,-
chr12,120491016,120495932,-
chr12,120496112,120498493,+
chr12,120496112,120498493,+
chr12,120503278,120529140,-
chr12,120534355,120576888,+
chr12,120534355,120576888,+
chr12,120534355,120577588,+
chr12,120534355,120576888,+
chr12,120579047,120581379,-
chr12,120640625,120667324,+
chr12,120687148,120701859,+
chr12,120710457,120723640,+
chr12,120725825,120740008,+
chr12,120763796,120904358,-
chr12,121237691,121296710,-
chr12,121308356,121352411,-
chr12,121308356,121352411,-
chr12,121400082,121424349,+
chr12,121400143,121424349,+
chr12,121429098,121580225,-
chr12,121429095,121581015,-
chr12,121626549,121642040,+
chr12,121712751,121777789,+
chr12,121777753,121793688,-
chr12,121804008,121832656,+
chr12,121888844,121916644,+
chr12,122021977,122062044,+
chr12,122077649,122147344,+
chr12,122207668,122224601,-
chr12,122207778,122226033,-
chr12,122207766,122226033,-
chr12,122231562,122266433,-
chr12,122231562,122266433,-
chr12,122271468,122400014,-
chr12,122472892,122500932,-
chr12,122473113,122482101,-
chr12,122505058,122526949,-
chr12,122504726,122522291,-
chr12,122504726,122526949,-
chr12,122527245,122626396,+
chr12,122752826,122771064,+
chr12,122865329,122896124,-
chr12,122928999,122949900,-
chr12,122980702,122982909,+
chr12,122980702,122982909,+
chr12,122980702,122982909,+
chr12,122980702,122982909,+
chr12,122980702,122982909,+
chr12,122981136,122982909,+
chr12,122983479,122990715,-
chr12,123156105,123233126,-
chr12,123156398,123233126,-
chr12,123233435,123257960,+
chr12,123256179,123271141,-
chr12,123261002,123271856,-
chr12,123261002,123272228,-
chr12,123294529,123364843,-
chr12,123294735,123364843,-
chr12,123364947,123365808,+
chr12,123384165,123409353,+
chr12,123458138,123466390,+
chr12,123584551,123598139,+
chr12,123602129,123620943,+
chr12,123621027,123633657,-
chr12,123633844,123662456,+
chr12,123712355,123758220,+
chr12,123973274,124015426,+
chr12,124295092,124316024,+
chr12,124324414,124567589,-
chr12,124324415,124567589,-
chr12,124324415,124363800,-
chr12,124324415,124567589,-
chr12,124777632,124863921,-
chr12,124911645,124914650,-
chr12,124911645,124914885,-
chr12,124946825,124989094,-
chr12,125065434,125143319,+
chr12,125186385,125655259,+
chr12,128793193,128823958,-
chr12,128793193,128823958,-
chr12,129071725,129700704,-
chr12,130789599,130839250,-
chr12,130872081,130876281,+
chr12,130872075,130876281,+
chr12,130872075,130876281,+
chr12,130872075,130876281,+
chr12,130872581,130876281,+
chr12,130872567,130877678,+
chr12,131711099,131799738,+
chr12,131828405,131851771,+
chr12,131828405,131851771,+
chr12,131894621,131923150,+
chr12,131929281,131943859,+
chr12,131960594,132078910,+
chr12,132084298,132131639,+
chr12,132138995,132144319,-
chr12,132144456,132152468,+
chr12,132196508,132329589,-
chr12,132490150,132511952,+
chr12,132560046,132584285,+
chr12,132560046,132584285,+
chr12,132623761,132677653,-
chr12,132623761,132668864,-
chr12,132687641,132704985,+
chr12,132687641,132721314,+
chr12,132710841,132722734,+
chr12,132725667,132761832,-
chr12,132727132,132761832,-
chr12,132812953,132827842,-
chr12,132840351,132887598,-
chr12,132840351,132887598,-
chr12,132921461,132956291,-
chr12,133038874,133059606,+
chr12,133181521,133206935,+
chr3,3847905,3849834,+
chr3,3849959,3853002,+
chr3,9389149,9391904,-
chr3,9498360,9498744,-
chr3,9915216,9916397,+
chr3,9945541,9947822,-
chr3,15042250,15051445,-
chr3,15667235,15669914,-
chr3,16257978,16260006,-
chr3,16305118,16306087,+
chr3,16637949,16639844,+
chr3,16670918,16680358,+
chr3,19988104,19988738,+
chr3,20165075,20166841,-
chr3,20260874,20264502,-
chr3,22381722,22382929,+
chr3,30653373,30663473,+
chr3,32570268,32572511,+
chr3,32902217,32904458,+
chr3,33454998,33455991,+
chr3,36985867,36988645,-
chr3,36987865,36990753,-
chr3,38487082,38493142,+
chr3,38533738,38541343,+
chr3,39577871,39581438,-
chr3,40761522,40761858,+
chr3,41197103,41199968,-
chr3,43570040,43573074,+
chr3,44491770,44494332,-
chr3,44915260,44923799,-
chr3,45082518,45085989,-
chr3,45224465,45226287,-
chr3,45550348,45554726,+
chr3,46584355,46585902,+
chr3,48288420,48289907,+
chr3,48466105,48467643,+
chr3,48996127,48999784,+
chr3,49357177,49358312,-
chr3,51381529,51384198,+
chr3,51391284,51394398,+
chr3,51391284,51397908,+
chr3,51664486,51668660,+
chr3,52708443,52709806,-
chr3,52836732,52840607,-
chr3,53088482,53091691,-
chr3,53860439,53863207,-
chr3,54628680,54630467,-
chr3,54632121,54639838,-
chr3,56569942,56570986,+
chr3,58320770,58323438,+
chr3,63147420,63148800,+
chr3,69019826,69021942,-
chr3,69019986,69022539,-
chr3,69105156,69106092,+
chr3,70955899,70959006,-
chr3,71753718,71756496,+
chr3,75559086,75559901,+
chr3,75729960,75732627,-
chr3,96617672,96617824,-
chr3,101565075,101566446,+
chr3,101576453,101576979,-
chr3,101694970,101700926,+
chr3,107809948,107811883,+
chr3,108043297,108044575,-
chr3,108047078,108056638,-
chr3,108689374,108694840,+
chr3,109326361,109332190,-
chr3,109382481,109383027,+
chr3,111193199,111201444,+
chr3,112333004,112333706,-
chr3,112418447,112419707,-
chr3,112418447,112420903,-
chr3,112418447,112423005,-
chr3,112418447,112423156,-
chr3,112990427,112991298,-
chr3,113648384,113651923,-
chr3,119429499,119430481,-
chr3,119498582,119501667,+
chr3,119961899,119963029,-
chr3,120215717,120225563,-
chr3,120324508,120329935,-
chr3,121769760,121770304,-
chr3,122410057,122410395,-
chr3,123287976,123293619,+
chr3,124744501,124749273,+
chr3,124751139,124752114,+
chr3,129167826,129168278,-
chr3,129382822,129388720,-
chr3,131460446,131462687,-
chr3,132676737,132677782,+
chr3,132678421,132679794,+
chr3,136331584,136332589,+
chr3,141925963,141926549,+
chr3,141944434,141945682,-
chr3,143000906,143001467,-
chr3,143176117,143179182,+
chr3,147413533,147414561,+
chr3,149964903,149971112,-
chr3,149976464,149979355,+
chr3,149981674,149982593,-
chr3,150542183,150544221,-
chr3,150628800,150630436,+
chr3,152462551,152465779,+
chr3,152835130,152841439,+
chr3,153162225,153166193,+
chr3,154271826,154275228,-
chr3,155182767,155183873,+
chr3,155263528,155266079,-
chr3,155821021,155822701,-
chr3,155939068,155944020,+
chr3,160565797,160569470,+
chr3,161078096,161078902,+
chr3,161429093,161429597,-
chr3,169793002,169796213,-
chr3,169992983,169994444,+
chr3,169994374,169996451,+
chr3,170087583,170092553,-
chr3,171460611,171462016,+
chr3,176287130,176293652,-
chr3,176300070,176305403,-
chr3,179392689,179394936,+
chr3,179396087,179399950,-
chr3,180617296,180618333,+
chr3,180983696,180984596,-
chr3,181711924,181714436,+
chr3,183078804,183084653,-
chr3,183682958,183684519,+
chr3,184710363,184712064,-
chr3,185632124,185633551,+
chr3,188883417,188890671,+
chr3,191393969,191398429,+
chr3,192917036,192918334,+
chr3,195959192,195960732,-
chr3,196234367,196238578,-
chr3,196347661,196354116,-
chr3,196536520,196536803,+
chr3,196587112,196589059,+
chr3,196942673,196943543,+
chr3,197884990,197885831,+
chr3,3126953,3149023,+
chr3,3126953,3153435,+
chr3,3150010,3179691,-
chr3,3799430,3847120,+
chr3,3799430,3847617,+
chr3,4303336,4320649,+
chr3,4361145,4467261,-
chr3,5122295,5180911,+
chr3,5187645,5219958,+
chr3,8501857,8568125,+
chr3,8877186,8963470,-
chr3,9363053,9386561,+
chr3,9363053,9386561,+
chr3,9363053,9384870,+
chr3,9397614,9478154,+
chr3,9649504,9702387,+
chr3,9649518,9702387,+
chr3,9649504,9702387,+
chr3,9649504,9702387,+
chr3,9705270,9729908,+
chr3,9731753,9748015,+
chr3,9749980,9757407,+
chr3,9749980,9757407,+
chr3,9757346,9769947,-
chr3,9779966,9792408,-
chr3,9779966,9792408,-
chr3,9793092,9807101,+
chr3,9797657,9807101,+
chr3,9837848,9843995,-
chr3,9837848,9843995,-
chr3,9890609,9893883,+
chr3,9933867,9945032,+
chr3,9963959,9986838,-
chr3,9986910,10006990,+
chr3,10017489,10026366,-
chr3,10026436,10101282,+
chr3,10026436,10101282,+
chr3,10115674,10126917,+
chr3,10141787,10153667,+
chr3,10248458,10281218,+
chr3,10248458,10281218,+
chr3,10300930,10321093,-
chr3,10300930,10321093,-
chr3,10300930,10321093,-
chr3,10300930,10321093,-
chr3,10300930,10321093,-
chr3,11556068,11643915,-
chr3,11556068,11719638,-
chr3,11790441,11846864,-
chr3,12153067,12158912,-
chr3,12557065,12583713,+
chr3,12583607,12664098,-
chr3,12583607,12593051,-
chr3,12583600,12664098,-
chr3,12796685,12834803,+
chr3,12836046,12841529,-
chr3,13316234,13420322,-
chr3,13480375,13505334,+
chr3,13549124,13638407,+
chr3,14112076,14124749,-
chr3,14112076,14124749,-
chr3,14125014,14143168,+
chr3,14125051,14143680,+
chr3,14145146,14178621,-
chr3,14178816,14198344,+
chr3,14402583,14489349,+
chr3,14651772,14672655,+
chr3,14942783,14947458,-
chr3,14942783,14948424,-
chr3,15016149,15049273,+
chr3,15052207,15065300,-
chr3,15070072,15099143,-
chr3,15254852,15332586,-
chr3,15410103,15427518,-
chr3,15413668,15427518,-
chr3,15427597,15442613,+
chr3,15560745,15601557,-
chr3,15560745,15601557,-
chr3,15601763,15645819,+
chr3,15668602,15859771,-
chr3,16260423,16264943,-
chr3,16260423,16264943,-
chr3,16265231,16303602,+
chr3,16586791,16697519,-
chr3,16647752,16697803,-
chr3,16645471,16697519,-
chr3,16687985,16697803,-
chr3,16885107,17090604,+
chr3,18347939,18425760,-
chr3,19947096,19985175,+
chr3,20169483,20186206,-
chr3,21420995,21751114,-
chr3,23203099,23208846,+
chr3,23499605,23590579,+
chr3,23805954,23891314,+
chr3,23805954,23891314,+
chr3,23810442,23891314,+
chr3,23810910,23891314,+
chr3,23892060,23916924,-
chr3,23916590,23920856,+
chr3,23917147,23919552,+
chr3,23917147,23919552,+
chr3,23917147,23919552,+
chr3,23917402,23919552,+
chr3,23945285,23980617,+
chr3,25597983,25664907,-
chr3,25597985,25664907,-
chr3,25719274,25783424,-
chr3,27372722,27484384,-
chr3,28241583,28319773,+
chr3,28323533,28349050,-
chr3,28331689,28349050,-
chr3,30606600,30694093,+
chr3,31532924,31636238,+
chr3,31532924,31637489,+
chr3,31660824,31981305,-
chr3,31660824,31981644,-
chr3,32238679,32370321,+
chr3,32391852,32454835,+
chr3,32391852,32454835,+
chr3,32481311,32502796,-
chr3,32526752,32570858,-
chr3,32525973,32570858,-
chr3,32526283,32570858,-
chr3,32685187,32773714,+
chr3,32685318,32773714,+
chr3,32685318,32773875,+
chr3,32816651,32897824,+
chr3,32996728,33097142,-
chr3,32996728,33096801,-
chr3,32996728,33097142,-
chr3,33114053,33143158,+
chr3,33150042,33219093,-
chr3,33388335,33440230,-
chr3,33388335,33440405,-
chr3,33388335,33440587,-
chr3,33496992,33718213,-
chr3,33798629,33867007,+
chr3,33798610,33867007,+
chr3,36380502,36547646,+
chr3,36993538,37050842,+
chr3,36993538,37050842,+
chr3,37053003,37176327,-
chr3,37168433,37176327,-
chr3,37243270,37366745,+
chr3,37243270,37366745,+
chr3,37861879,37984469,+
chr3,37994152,38007185,+
chr3,38007495,38024576,-
chr3,38007495,38029642,-
chr3,38122714,38137137,-
chr3,38122714,38137137,-
chr3,38122714,38137137,-
chr3,38138551,38143022,+
chr3,38138660,38143022,+
chr3,38165504,38255484,+
chr3,38346814,38413289,+
chr3,38453889,38483374,+
chr3,39052019,39096664,+
chr3,39096664,39107640,-
chr3,39141854,39146623,-
chr3,39383369,39397203,+
chr3,39406732,39412438,+
chr3,39406732,39412438,+
chr3,39406732,39412438,+
chr3,39406732,39412438,+
chr3,39406966,39412438,+
chr3,39407619,39412438,+
chr3,39408888,39412438,+
chr3,40309721,40312424,+
chr3,40446541,40453174,-
chr3,40457338,40462280,+
chr3,40457338,40462280,+
chr3,40457338,40462280,+
chr3,40457890,40462280,+
chr3,40457890,40462168,+
chr3,40524897,40533938,+
chr3,41199524,41240445,+
chr3,41199524,41240445,+
chr3,41199486,41240445,+
chr3,41199524,41240445,+
chr3,41199524,41240445,+
chr3,41199524,41240445,+
chr3,41225377,41240445,+
chr3,41225659,41240445,+
chr3,41703241,41962077,-
chr3,42013654,42210295,+
chr3,42160211,42212623,+
chr3,42219494,42225774,+
chr3,42547968,42581942,-
chr3,42547968,42581942,-
chr3,42581548,42594994,+
chr3,42600979,42648018,+
chr3,42639643,42648735,+
chr3,42784329,42804488,-
chr3,43079233,43106079,-
chr3,43286585,43351143,+
chr3,43366347,43621965,-
chr3,43690950,43718797,+
chr3,44441641,44455348,-
chr3,44555207,44572158,+
chr3,44586112,44599694,+
chr3,44625048,44647644,+
chr3,44729634,44737083,+
chr3,44753033,44761619,-
chr3,44761793,44853256,+
chr3,44761793,44853256,+
chr3,44925169,44976166,-
chr3,44925169,44976166,-
chr3,44976275,45011471,+
chr3,44976275,45012666,+
chr3,44989137,45012666,+
chr3,45388575,45548837,+
chr3,45388575,45548837,+
chr3,45388575,45548837,+
chr3,45595279,45681263,+
chr3,45689395,45745407,+
chr3,45823990,45842116,-
chr3,46577747,46582457,+
chr3,46577747,46582457,+
chr3,46577747,46582303,+
chr3,46577747,46582457,+
chr3,46577968,46582457,+
chr3,46712116,46812004,-
chr3,46921747,46976745,-
chr3,46989257,47009704,+
chr3,47016435,47164756,-
chr3,47282958,47346816,+
chr3,47381020,47413435,+
chr3,47381020,47413435,+
chr3,47413712,47475937,-
chr3,47413712,47475937,-
chr3,47413712,47443094,-
chr3,47413712,47443094,-
chr3,47495639,47513342,-
chr3,47495639,47513702,-
chr3,47562237,47578865,-
chr3,47585892,47781881,-
chr3,47586021,47781881,-
chr3,47803164,47816174,+
chr3,47803164,47850193,+
chr3,47805322,47850193,+
chr3,47825027,47850193,+
chr3,47847428,47850193,+
chr3,47850694,48088841,-
chr3,47850694,48088841,-
chr3,47850694,48088841,-
chr3,48157145,48188402,-
chr3,48157145,48188402,-
chr3,48157145,48188402,-
chr3,48241128,48270990,+
chr3,48241128,48299253,+
chr3,48241100,48287627,+
chr3,48241100,48270990,+
chr3,48292316,48298524,-
chr3,48403853,48429481,-
chr3,48403855,48424293,-
chr3,48403855,48430086,-
chr3,48432169,48440100,-
chr3,48432172,48440100,-
chr3,48440283,48444203,+
chr3,48446736,48465655,+
chr3,48467875,48473103,-
chr3,48467875,48504154,-
chr3,48517683,48556803,-
chr3,48599001,48609631,-
chr3,48625722,48635493,-
chr3,48625722,48635493,-
chr3,48625722,48635493,-
chr3,48636462,48661848,-
chr3,48673843,48685915,-
chr3,48673843,48685915,-
chr3,48673843,48685915,-
chr3,48688002,48717221,-
chr3,48688002,48717221,-
chr3,48688002,48717221,-
chr3,48693447,48717221,-
chr3,48693784,48717221,-
chr3,48693784,48717221,-
chr3,48746585,48847874,-
chr3,48856925,48898892,-
chr3,48918841,48985542,+
chr3,48918863,48983679,+
chr3,48918841,48983679,+
chr3,48918863,48985542,+
chr3,48918863,48985542,+
chr3,49007352,49015951,+
chr3,49007352,49015951,+
chr3,49007402,49015951,+
chr3,49015487,49018580,-
chr3,49015487,49018580,-
chr3,49022120,49023287,+
chr3,49024328,49029394,-
chr3,49024328,49029394,-
chr3,49024324,49029394,-
chr3,49024328,49029394,-
chr3,49024324,49029394,-
chr3,49024490,49094062,-
chr3,49029706,49094062,-
chr3,49095938,49104752,-
chr3,49095931,49104752,-
chr3,49095938,49104752,-
chr3,49095938,49104752,-
chr3,49095938,49104752,-
chr3,49108049,49120938,-
chr3,49109102,49115813,-
chr3,49121114,49133050,-
chr3,49162534,49166331,-
chr3,49171621,49176486,+
chr3,49277545,49340053,-
chr3,49357175,49358312,-
chr3,49357175,49358312,-
chr3,49359144,49411976,-
chr3,49359144,49411976,-
chr3,49359144,49411976,-
chr3,49359144,49411536,-
chr3,49412211,49416476,+
chr3,49416777,49422454,-
chr3,49416777,49422454,-
chr3,49422946,49429275,-
chr3,49470318,49535615,+
chr3,49470318,49535615,+
chr3,49674384,49683503,+
chr3,49674378,49683503,+
chr3,49674485,49683503,+
chr3,49674378,49683503,+
chr3,49674378,49683503,+
chr3,49674485,49683503,+
chr3,49683946,49685785,-
chr3,49689556,49721529,+
chr3,49716828,49723943,-
chr3,49724293,49786542,-
chr3,49724293,49786542,-
chr3,49828600,49856564,-
chr3,49857988,49869931,-
chr3,49857988,49869931,-
chr3,49857988,49869931,-
chr3,49908872,49929834,-
chr3,49940139,50077249,+
chr3,49940139,50077249,+
chr3,50088974,50118957,+
chr3,50155058,50189075,+
chr3,50155058,50189075,+
chr3,50226736,50259354,+
chr3,50236203,50259354,+
chr3,50236203,50259354,+
chr3,50287742,50292420,-
chr3,50317807,50322782,-
chr3,50324908,50328206,-
chr3,50324908,50328206,-
chr3,50326007,50328206,-
chr3,50329785,50337464,-
chr3,50347487,50350767,-
chr3,50350872,50354069,+
chr3,50354749,50359521,-
chr3,50362801,50367680,-
chr3,50362854,50503634,-
chr3,50414917,50503634,-
chr3,50558031,50567747,-
chr3,50569492,50580673,+
chr3,50617169,50649289,+
chr3,50617169,50649289,+
chr3,51385290,51389344,+
chr3,51397841,51499994,-
chr3,51671254,51704323,+
chr3,51671626,51704323,+
chr3,51933428,51941904,-
chr3,51957453,51960314,-
chr3,51968514,51974031,-
chr3,51975076,51981196,+
chr3,51983522,51989197,+
chr3,51983339,51989197,+
chr3,51993627,51995881,-
chr3,51993627,51995881,-
chr3,51993627,51995881,-
chr3,51993627,51995881,-
chr3,52048918,52056571,-
chr3,52075225,52154404,-
chr3,52198131,52214324,+
chr3,52198159,52214324,+
chr3,52198159,52214324,+
chr3,52228611,52239131,-
chr3,52245758,52250599,+
chr3,52254433,52278649,-
chr3,52401007,52409951,-
chr3,52401007,52409951,-
chr3,52410659,52417743,+
chr3,52455616,52493068,+
chr3,52455616,52493068,+
chr3,52524386,52533777,-
chr3,52524386,52533777,-
chr3,52524386,52533777,-
chr3,52524384,52528933,-
chr3,52524384,52533777,-
chr3,52534012,52540525,+
chr3,52536604,52540525,+
chr3,52536604,52540525,+
chr3,52545351,52685917,-
chr3,52545351,52685917,-
chr3,52545351,52685917,-
chr3,52686048,52694497,+
chr3,52686048,52696157,+
chr3,52686176,52694497,+
chr3,52694491,52705781,-
chr3,52694485,52705781,-
chr3,52694491,52705781,-
chr3,52706142,52708179,+
chr3,52706142,52708179,+
chr3,52706142,52708179,+
chr3,52710779,52770939,-
chr3,52710783,52770939,-
chr3,52839888,52897562,-
chr3,52904610,53046057,-
chr3,52904610,53046663,-
chr3,53091664,53130435,-
chr3,53091664,53130435,-
chr3,53161216,53192717,+
chr3,53161216,53192717,+
chr3,53224711,53228361,-
chr3,53225651,53256022,-
chr3,53225651,53256022,-
chr3,53225651,53256022,-
chr3,53225651,53256022,-
chr3,53283428,53347525,-
chr3,53813087,53846419,-
chr3,53846583,53865588,+
chr3,53846583,53865794,+
chr3,53868501,53882152,-
chr3,53885300,53891855,-
chr3,54632121,54639857,-
chr3,54632121,54639857,-
chr3,54632121,54639857,-
chr3,55465714,55488431,-
chr3,56557209,56621818,+
chr3,56622858,56683237,-
chr3,56622858,56683237,-
chr3,56727420,56801949,-
chr3,57089981,57165375,-
chr3,57197837,57199978,-
chr3,57227788,57273471,+
chr3,57556275,57561957,+
chr3,57571362,57597334,-
chr3,57571362,57597334,-
chr3,57571362,57597334,-
chr3,57756281,57929168,+
chr3,57756308,57929168,+
chr3,57864585,57929168,+
chr3,58008421,58172251,+
chr3,58237531,58294734,+
chr3,58306271,58320193,+
chr3,58306519,58319673,+
chr3,58409615,58426023,+
chr3,58427629,58433686,-
chr3,58427629,58433818,-
chr3,58492146,58502356,+
chr3,61989623,62297609,+
chr3,62319014,62333646,+
chr3,62398349,62875338,-
chr3,63113607,63125062,+
chr3,63278317,63282933,+
chr3,63833869,63863805,-
